auth_name,code,name,description,scope,coordinate_system_auth_name,coordinate_system_code,geodetic_crs_auth_name,geodetic_crs_code,conversion_auth_name,conversion_code,area_of_use_auth_name,area_of_use_code,text_definition,deprecated
ESRI,102797,MAGNA_Mitu_Vaupes_2011,,,,,EPSG,4686,,,ESRI,86,"PROJCS[""MAGNA_Mitu_Vaupes_2011"",GEOGCS[""GCS_MAGNA"",DATUM[""D_MAGNA"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""IGAC_Plano_Cartesiano""],PARAMETER[""False_Easting"",1093717.398],PARAMETER[""False_Northing"",629997.236],PARAMETER[""Longitude_Of_Center"",-70.23546165555555],PARAMETER[""Latitude_Of_Center"",1.249969366666667],PARAMETER[""Height"",170.0],UNIT[""Meter"",1.0]]",1
ESRI,102798,MAGNA_Puerto_Carreno_Vichada_2011,,,,,EPSG,4686,,,ESRI,87,"PROJCS[""MAGNA_Puerto_Carreno_Vichada_2011"",GEOGCS[""GCS_MAGNA"",DATUM[""D_MAGNA"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""IGAC_Plano_Cartesiano""],PARAMETER[""False_Easting"",1063834.703],PARAMETER[""False_Northing"",1175257.481],PARAMETER[""Longitude_Of_Center"",-67.50075024722223],PARAMETER[""Latitude_Of_Center"",6.18072141388889],PARAMETER[""Height"",51.58],UNIT[""Meter"",1.0]]",1
ESRI,102799,OSGB36_Highways_England_A1H1,,,EPSG,4400,EPSG,4277,ESRI,102799,ESRI,88,,0
ESRI,102800,OSGB36_Highways_England_A2H1,,,EPSG,4400,EPSG,4277,ESRI,102800,ESRI,89,,0
ESRI,102801,OSGB36_Highways_England_A3H1,,,EPSG,4400,EPSG,4277,ESRI,102801,ESRI,90,,0
ESRI,102802,OSGB36_Highways_England_A3H2,,,EPSG,4400,EPSG,4277,ESRI,102802,ESRI,90,,0
ESRI,102803,OSGB36_Highways_England_A4H1,,,EPSG,4400,EPSG,4277,ESRI,102803,ESRI,91,,0
ESRI,102804,OSGB36_Highways_England_A5H1,,,EPSG,4400,EPSG,4277,ESRI,102804,ESRI,92,,0
ESRI,102805,OSGB36_Highways_England_A5H2,,,EPSG,4400,EPSG,4277,ESRI,102805,ESRI,92,,0
ESRI,102806,OSGB36_Highways_England_A6H1,,,EPSG,4400,EPSG,4277,ESRI,102806,ESRI,93,,0
ESRI,102807,OSGB36_Highways_England_A6H2,,,EPSG,4400,EPSG,4277,ESRI,102807,ESRI,93,,0
ESRI,102808,OSGB36_Highways_England_A7H1,,,EPSG,4400,EPSG,4277,ESRI,102808,ESRI,94,,0
ESRI,102809,OSGB36_Highways_England_A7H2,,,EPSG,4400,EPSG,4277,ESRI,102809,ESRI,94,,0
ESRI,102810,OSGB36_Highways_England_A8H1,,,EPSG,4400,EPSG,4277,ESRI,102810,ESRI,95,,0
ESRI,102811,OSGB36_Highways_England_A8H2,,,EPSG,4400,EPSG,4277,ESRI,102811,ESRI,95,,0
ESRI,102812,OSGB36_Highways_England_A9H1,,,EPSG,4400,EPSG,4277,ESRI,102812,ESRI,96,,0
ESRI,102813,OSGB36_Highways_England_A9H2,,,EPSG,4400,EPSG,4277,ESRI,102813,ESRI,96,,0
ESRI,102814,OSGB36_Highways_England_A10H1,,,EPSG,4400,EPSG,4277,ESRI,102814,ESRI,97,,0
ESRI,102815,OSGB36_Highways_England_A10H2,,,EPSG,4400,EPSG,4277,ESRI,102815,ESRI,97,,0
ESRI,102816,OSGB36_Highways_England_A11H1,,,EPSG,4400,EPSG,4277,ESRI,102816,ESRI,98,,0
ESRI,102817,OSGB36_Highways_England_A11H2,,,EPSG,4400,EPSG,4277,ESRI,102817,ESRI,98,,0
ESRI,102818,OSGB36_Highways_England_A11H3,,,EPSG,4400,EPSG,4277,ESRI,102818,ESRI,98,,0
ESRI,102819,OSGB36_Highways_England_A12H1,,,EPSG,4400,EPSG,4277,ESRI,102819,ESRI,99,,0
ESRI,102820,OSGB36_Highways_England_A12H2,,,EPSG,4400,EPSG,4277,ESRI,102820,ESRI,99,,0
ESRI,102821,OSGB36_Highways_England_A12H3,,,EPSG,4400,EPSG,4277,ESRI,102821,ESRI,99,,0
ESRI,102822,OSGB36_Highways_England_A13H1,,,EPSG,4400,EPSG,4277,ESRI,102822,ESRI,100,,0
ESRI,102823,OSGB36_Highways_England_A13H2,,,EPSG,4400,EPSG,4277,ESRI,102823,ESRI,100,,0
ESRI,102824,OSGB36_Highways_England_A14H1,,,EPSG,4400,EPSG,4277,ESRI,102824,ESRI,101,,0
ESRI,102825,OSGB36_Highways_England_A14H2,,,EPSG,4400,EPSG,4277,ESRI,102825,ESRI,101,,0
ESRI,102826,OSGB36_Highways_England_A15H1,,,EPSG,4400,EPSG,4277,ESRI,102826,ESRI,102,,0
ESRI,102827,OSGB36_Highways_England_A15H2,,,EPSG,4400,EPSG,4277,ESRI,102827,ESRI,102,,0
ESRI,102828,OSGB36_Highways_England_A16H1,,,EPSG,4400,EPSG,4277,ESRI,102828,ESRI,103,,0
ESRI,102829,OSGB36_Highways_England_A16H2,,,EPSG,4400,EPSG,4277,ESRI,102829,ESRI,103,,0
ESRI,102830,OSGB36_Highways_England_A17H1,,,EPSG,4400,EPSG,4277,ESRI,102830,ESRI,104,,0
ESRI,102831,OSGB36_Highways_England_A17H2,,,EPSG,4400,EPSG,4277,ESRI,102831,ESRI,104,,0
ESRI,102832,OSGB36_Highways_England_A18H1,,,EPSG,4400,EPSG,4277,ESRI,102832,ESRI,105,,0
ESRI,102833,OSGB36_Highways_England_A18H2,,,EPSG,4400,EPSG,4277,ESRI,102833,ESRI,105,,0
ESRI,102834,OSGB36_Highways_England_A19H1,,,EPSG,4400,EPSG,4277,ESRI,102834,ESRI,106,,0
ESRI,102835,OSGB36_Highways_England_A19H2,,,EPSG,4400,EPSG,4277,ESRI,102835,ESRI,106,,0
ESRI,102836,OSGB36_Highways_England_A20H1,,,EPSG,4400,EPSG,4277,ESRI,102836,ESRI,107,,0
ESRI,102837,OSGB36_Highways_England_A20H2,,,EPSG,4400,EPSG,4277,ESRI,102837,ESRI,107,,0
ESRI,102838,OSGB36_Highways_England_A21H1,,,EPSG,4400,EPSG,4277,ESRI,102838,ESRI,108,,0
ESRI,102839,OSGB36_Highways_England_A21H2,,,EPSG,4400,EPSG,4277,ESRI,102839,ESRI,108,,0
ESRI,102840,OSGB36_Highways_England_A22H1,,,EPSG,4400,EPSG,4277,ESRI,102840,ESRI,109,,0
ESRI,102841,OSGB36_Highways_England_A22H2,,,EPSG,4400,EPSG,4277,ESRI,102841,ESRI,109,,0
ESRI,102842,OSGB36_Highways_England_A23H1,,,EPSG,4400,EPSG,4277,ESRI,102842,ESRI,110,,0
ESRI,102843,OSGB36_Highways_England_A23H2,,,EPSG,4400,EPSG,4277,ESRI,102843,ESRI,110,,0
ESRI,102844,OSGB36_Highways_England_A24H1,,,EPSG,4400,EPSG,4277,ESRI,102844,ESRI,111,,0
ESRI,102845,OSGB36_Highways_England_A24H2,,,EPSG,4400,EPSG,4277,ESRI,102845,ESRI,111,,0
ESRI,102846,OSGB36_Highways_England_A25H1,,,EPSG,4400,EPSG,4277,ESRI,102846,ESRI,112,,0
ESRI,102847,OSGB36_Highways_England_A25H2,,,EPSG,4400,EPSG,4277,ESRI,102847,ESRI,112,,0
ESRI,102848,OSGB36_Highways_England_A26H1,,,EPSG,4400,EPSG,4277,ESRI,102848,ESRI,113,,0
ESRI,102849,OSGB36_Highways_England_A26H2,,,EPSG,4400,EPSG,4277,ESRI,102849,ESRI,113,,0
ESRI,102850,OSGB36_Highways_England_A27H1,,,EPSG,4400,EPSG,4277,ESRI,102850,ESRI,114,,0
ESRI,102851,OSGB36_Highways_England_A27H2,,,EPSG,4400,EPSG,4277,ESRI,102851,ESRI,114,,0
ESRI,102852,OSGB36_Highways_England_A28H1,,,EPSG,4400,EPSG,4277,ESRI,102852,ESRI,115,,0
ESRI,102853,OSGB36_Highways_England_A28H2,,,EPSG,4400,EPSG,4277,ESRI,102853,ESRI,115,,0
ESRI,102854,OSGB36_Highways_England_A29H1,,,EPSG,4400,EPSG,4277,ESRI,102854,ESRI,116,,0
ESRI,102855,OSGB36_Highways_England_A30H1,,,EPSG,4400,EPSG,4277,ESRI,102855,ESRI,117,,0
ESRI,102856,OSGB36_Highways_England_B15H1,,,EPSG,4400,EPSG,4277,ESRI,102856,ESRI,118,,0
ESRI,102857,OSGB36_Highways_England_B15H2,,,EPSG,4400,EPSG,4277,ESRI,102857,ESRI,118,,0
ESRI,102858,OSGB36_Highways_England_B15H3,,,EPSG,4400,EPSG,4277,ESRI,102858,ESRI,118,,0
ESRI,102859,OSGB36_Highways_England_B16H1,,,EPSG,4400,EPSG,4277,ESRI,102859,ESRI,119,,0
ESRI,102860,OSGB36_Highways_England_B16H2,,,EPSG,4400,EPSG,4277,ESRI,102860,ESRI,119,,0
ESRI,102861,OSGB36_Highways_England_B16H3,,,EPSG,4400,EPSG,4277,ESRI,102861,ESRI,119,,0
ESRI,102862,OSGB36_Highways_England_B16H4,,,EPSG,4400,EPSG,4277,ESRI,102862,ESRI,119,,0
ESRI,102863,OSGB36_Highways_England_B17H1,,,EPSG,4400,EPSG,4277,ESRI,102863,ESRI,120,,0
ESRI,102864,OSGB36_Highways_England_B17H2,,,EPSG,4400,EPSG,4277,ESRI,102864,ESRI,120,,0
ESRI,102865,OSGB36_Highways_England_B18H1,,,EPSG,4400,EPSG,4277,ESRI,102865,ESRI,121,,0
ESRI,102866,OSGB36_Highways_England_B18H2,,,EPSG,4400,EPSG,4277,ESRI,102866,ESRI,121,,0
ESRI,102867,OSGB36_Highways_England_B19H1,,,EPSG,4400,EPSG,4277,ESRI,102867,ESRI,122,,0
ESRI,102868,OSGB36_Highways_England_B20H1,,,EPSG,4400,EPSG,4277,ESRI,102868,ESRI,123,,0
ESRI,102869,OSGB36_Highways_England_B21H1,,,EPSG,4400,EPSG,4277,ESRI,102869,ESRI,124,,0
ESRI,102870,OSGB36_Highways_England_B22H1,,,EPSG,4400,EPSG,4277,ESRI,102870,ESRI,125,,0
ESRI,102871,OSGB36_Highways_England_B23H1,,,EPSG,4400,EPSG,4277,ESRI,102871,ESRI,126,,0
ESRI,102872,OSGB36_Highways_England_B24H1,,,EPSG,4400,EPSG,4277,ESRI,102872,ESRI,127,,0
ESRI,102873,OSGB36_Highways_England_B25H1,,,EPSG,4400,EPSG,4277,ESRI,102873,ESRI,128,,0
ESRI,102874,OSGB36_Highways_England_B26H1,,,EPSG,4400,EPSG,4277,ESRI,102874,ESRI,129,,0
ESRI,102875,OSGB36_Highways_England_B27H1,,,EPSG,4400,EPSG,4277,ESRI,102875,ESRI,130,,0
ESRI,102876,OSGB36_Highways_England_B28H1,,,EPSG,4400,EPSG,4277,ESRI,102876,ESRI,131,,0
ESRI,102877,OSGB36_Highways_England_B29H1,,,EPSG,4400,EPSG,4277,ESRI,102877,ESRI,132,,0
ESRI,102878,OSGB36_Highways_England_B30H1,,,EPSG,4400,EPSG,4277,ESRI,102878,ESRI,133,,0
ESRI,102879,OSGB36_Highways_England_B31H1,,,EPSG,4400,EPSG,4277,ESRI,102879,ESRI,134,,0
ESRI,102880,OSGB36_Highways_England_B32H1,,,EPSG,4400,EPSG,4277,ESRI,102880,ESRI,135,,0
ESRI,102881,OSGB36_Highways_England_C13H1,,,EPSG,4400,EPSG,4277,ESRI,102881,ESRI,136,,0
ESRI,102882,OSGB36_Highways_England_C14H1,,,EPSG,4400,EPSG,4277,ESRI,102882,ESRI,137,,0
ESRI,102883,OSGB36_Highways_England_C14H2,,,EPSG,4400,EPSG,4277,ESRI,102883,ESRI,137,,0
ESRI,102884,OSGB36_Highways_England_C14H3,,,EPSG,4400,EPSG,4277,ESRI,102884,ESRI,137,,0
ESRI,102885,OSGB36_Highways_England_C14H4,,,EPSG,4400,EPSG,4277,ESRI,102885,ESRI,137,,0
ESRI,102886,OSGB36_Highways_England_C15H1,,,EPSG,4400,EPSG,4277,ESRI,102886,ESRI,138,,0
ESRI,102887,OSGB36_Highways_England_C15H2,,,EPSG,4400,EPSG,4277,ESRI,102887,ESRI,138,,0
ESRI,102888,OSGB36_Highways_England_C15H3,,,EPSG,4400,EPSG,4277,ESRI,102888,ESRI,138,,0
ESRI,102889,OSGB36_Highways_England_C15H4,,,EPSG,4400,EPSG,4277,ESRI,102889,ESRI,138,,0
ESRI,102890,OSGB36_Highways_England_C15H5,,,EPSG,4400,EPSG,4277,ESRI,102890,ESRI,138,,0
ESRI,102891,OSGB36_Highways_England_C16H1,,,EPSG,4400,EPSG,4277,ESRI,102891,ESRI,139,,0
ESRI,102892,OSGB36_Highways_England_C16H2,,,EPSG,4400,EPSG,4277,ESRI,102892,ESRI,139,,0
ESRI,102893,OSGB36_Highways_England_C16H3,,,EPSG,4400,EPSG,4277,ESRI,102893,ESRI,139,,0
ESRI,102894,OSGB36_Highways_England_C16H4,,,EPSG,4400,EPSG,4277,ESRI,102894,ESRI,139,,0
ESRI,102895,OSGB36_Highways_England_C17H1,,,EPSG,4400,EPSG,4277,ESRI,102895,ESRI,140,,0
ESRI,102896,OSGB36_Highways_England_C17H2,,,EPSG,4400,EPSG,4277,ESRI,102896,ESRI,140,,0
ESRI,102897,OSGB36_Highways_England_C18H1,,,EPSG,4400,EPSG,4277,ESRI,102897,ESRI,141,,0
ESRI,102898,OSGB36_Highways_England_C18H2,,,EPSG,4400,EPSG,4277,ESRI,102898,ESRI,141,,0
ESRI,102899,OSGB36_Highways_England_C19H1,,,EPSG,4400,EPSG,4277,ESRI,102899,ESRI,142,,0
ESRI,102900,OSGB36_Highways_England_C19H2,,,EPSG,4400,EPSG,4277,ESRI,102900,ESRI,142,,0
ESRI,102962,NAD_1983_2011_California_Teale_Albers,,,,,EPSG,6318,,,EPSG,1375,"PROJCS[""NAD_1983_2011_California_Teale_Albers"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers""],PARAMETER[""False_Easting"",0.0],PARAMETER[""False_Northing"",-4000000.0],PARAMETER[""Central_Meridian"",-120.0],PARAMETER[""Standard_Parallel_1"",34.0],PARAMETER[""Standard_Parallel_2"",40.5],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]",1
ESRI,102963,NAD_1983_2011_Mississippi_TM,,,EPSG,4400,EPSG,6318,ESRI,102469,EPSG,1393,,1
ESRI,102965,NAD_1983_2011_Contiguous_USA_Albers,,,,,EPSG,6318,,,EPSG,1323,"PROJCS[""NAD_1983_2011_Contiguous_USA_Albers"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers""],PARAMETER[""False_Easting"",0.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-96.0],PARAMETER[""Standard_Parallel_1"",29.5],PARAMETER[""Standard_Parallel_2"",45.5],PARAMETER[""Latitude_Of_Origin"",23.0],UNIT[""Meter"",1.0]]",1
ESRI,102966,NAD_1983_2011_Alaska_Albers,,,,,EPSG,6318,,,EPSG,1330,"PROJCS[""NAD_1983_2011_Alaska_Albers"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers""],PARAMETER[""False_Easting"",0.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-154.0],PARAMETER[""Standard_Parallel_1"",55.0],PARAMETER[""Standard_Parallel_2"",65.0],PARAMETER[""Latitude_Of_Origin"",50.0],UNIT[""Meter"",1.0]]",1
ESRI,102967,NAD_1983_2011_Florida_GDL_Albers,,,,,EPSG,6318,,,EPSG,1379,"PROJCS[""NAD_1983_2011_Florida_GDL_Albers"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers""],PARAMETER[""False_Easting"",400000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-84.0],PARAMETER[""Standard_Parallel_1"",24.0],PARAMETER[""Standard_Parallel_2"",31.5],PARAMETER[""Latitude_Of_Origin"",24.0],UNIT[""Meter"",1.0]]",1
ESRI,102968,NAD_1983_2011_Michigan_GeoRef_Meters,,,EPSG,4400,EPSG,6318,ESRI,102123,EPSG,1391,,1
ESRI,102969,NAD_1983_2011_Oregon_Statewide_Lambert,,,EPSG,4400,EPSG,6318,ESRI,102380,EPSG,1406,,1
ESRI,102970,NAD_1983_2011_Oregon_Statewide_Lambert_Ft_Intl,,,ESRI,Foot,EPSG,6318,ESRI,102381,EPSG,1406,,1
ESRI,102971,NAD_1983_2011_Texas_Centric_Mapping_System_Albers,,,,,EPSG,6318,,,EPSG,1412,"PROJCS[""NAD_1983_2011_Texas_Centric_Mapping_System_Albers"",GEOGCS[""GCS_NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Albers""],PARAMETER[""False_Easting"",1500000.0],PARAMETER[""False_Northing"",6000000.0],PARAMETER[""Central_Meridian"",-100.0],PARAMETER[""Standard_Parallel_1"",27.5],PARAMETER[""Standard_Parallel_2"",35.0],PARAMETER[""Latitude_Of_Origin"",18.0],UNIT[""Meter"",1.0]]",1
ESRI,102972,NAD_1983_2011_Texas_Centric_Mapping_System_Lambert,,,EPSG,4400,EPSG,6318,ESRI,102602,EPSG,1412,,1
ESRI,102973,NAD_1983_2011_Wisconsin_TM,,,EPSG,4400,EPSG,6318,EPSG,14841,EPSG,1418,,1
ESRI,102974,NAD_1983_2011_Wisconsin_TM_US_Ft,,,ESRI,Foot_US,EPSG,6318,ESRI,102217,EPSG,1418,,0
ESRI,102975,NAD_1983_2011_StatePlane_Alabama_East_FIPS_0101,,,EPSG,4400,EPSG,6318,ESRI,102229,EPSG,2154,,1
ESRI,102976,NAD_1983_2011_StatePlane_Alabama_West_FIPS_0102,,,EPSG,4400,EPSG,6318,ESRI,102230,EPSG,2155,,1
ESRI,102977,NAD_1983_2011_StatePlane_Alaska_1_FIPS_5001,,,EPSG,4400,EPSG,6318,ESRI,102977,EPSG,2156,,1
ESRI,102978,NAD_1983_2011_StatePlane_Alaska_2_FIPS_5002,,,EPSG,4400,EPSG,6318,EPSG,15032,EPSG,2158,,1
ESRI,102979,NAD_1983_2011_StatePlane_Alaska_3_FIPS_5003,,,EPSG,4400,EPSG,6318,EPSG,15033,EPSG,2159,,1
ESRI,102980,NAD_1983_2011_StatePlane_Alaska_4_FIPS_5004,,,EPSG,4400,EPSG,6318,EPSG,15034,EPSG,2160,,1
ESRI,102981,NAD_1983_2011_StatePlane_Alaska_5_FIPS_5005,,,EPSG,4400,EPSG,6318,EPSG,15035,EPSG,2161,,1
ESRI,102982,NAD_1983_2011_StatePlane_Alaska_6_FIPS_5006,,,EPSG,4400,EPSG,6318,EPSG,15036,EPSG,2162,,1
ESRI,102983,NAD_1983_2011_StatePlane_Alaska_7_FIPS_5007,,,EPSG,4400,EPSG,6318,EPSG,15037,EPSG,2163,,1
ESRI,102984,NAD_1983_2011_StatePlane_Alaska_8_FIPS_5008,,,EPSG,4400,EPSG,6318,EPSG,15038,EPSG,2164,,1
ESRI,102985,NAD_1983_2011_StatePlane_Alaska_9_FIPS_5009,,,EPSG,4400,EPSG,6318,EPSG,15039,EPSG,2165,,1
ESRI,102986,NAD_1983_2011_StatePlane_Alaska_10_FIPS_5010,,,EPSG,4400,EPSG,6318,ESRI,102986,EPSG,2157,,1
ESRI,102987,NAD_1983_2011_StatePlane_Arizona_East_FIPS_0201,,,EPSG,4400,EPSG,6318,ESRI,102248,EPSG,2167,,1
ESRI,102988,NAD_1983_2011_StatePlane_Arizona_Central_FIPS_0202,,,EPSG,4400,EPSG,6318,ESRI,102249,EPSG,2166,,1
ESRI,102989,NAD_1983_2011_StatePlane_Arizona_West_FIPS_0203,,,EPSG,4400,EPSG,6318,ESRI,102250,EPSG,2168,,1
ESRI,102990,NAD_1983_2011_StatePlane_Arizona_East_FIPS_0201_Ft_Intl,,,ESRI,Foot,EPSG,6318,ESRI,102990,EPSG,2167,,1
ESRI,102991,NAD_1983_2011_StatePlane_Arizona_Central_FIPS_0202_Ft_Intl,,,ESRI,Foot,EPSG,6318,ESRI,102991,EPSG,2166,,1
ESRI,102992,NAD_1983_2011_StatePlane_Arizona_West_FIPS_0203_Ft_Intl,,,ESRI,Foot,EPSG,6318,ESRI,102992,EPSG,2168,,1
ESRI,102993,NAD_1983_2011_StatePlane_Arkansas_North_FIPS_0301,,,EPSG,4400,EPSG,6318,ESRI,102251,EPSG,2169,,1
ESRI,102994,NAD_1983_2011_StatePlane_Arkansas_South_FIPS_0302,,,EPSG,4400,EPSG,6318,ESRI,102252,EPSG,2170,,1
ESRI,102995,NAD_1983_2011_StatePlane_Arkansas_North_FIPS_0301_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102651,EPSG,2169,,1
ESRI,102996,NAD_1983_2011_StatePlane_Arkansas_South_FIPS_0302_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102652,EPSG,2170,,1
ESRI,102997,NAD_1983_2011_StatePlane_California_I_FIPS_0401,,,EPSG,4400,EPSG,6318,ESRI,102241,EPSG,2175,,1
ESRI,102998,NAD_1983_2011_StatePlane_California_II_FIPS_0402,,,EPSG,4400,EPSG,6318,ESRI,102242,EPSG,2176,,1
ESRI,102999,NAD_1983_2011_StatePlane_California_III_FIPS_0403,,,EPSG,4400,EPSG,6318,ESRI,102243,EPSG,2177,,1
ESRI,103000,NAD_1983_2011_StatePlane_California_IV_FIPS_0404,,,EPSG,4400,EPSG,6318,ESRI,102244,EPSG,2178,,1
ESRI,103001,NAD_1983_2011_StatePlane_California_V_FIPS_0405,,,EPSG,4400,EPSG,6318,ESRI,102245,EPSG,2182,,1
ESRI,103002,NAD_1983_2011_StatePlane_California_VI_FIPS_0406,,,EPSG,4400,EPSG,6318,ESRI,102246,EPSG,2180,,1
ESRI,103003,NAD_1983_2011_StatePlane_California_I_FIPS_0401_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102641,EPSG,2175,,1
ESRI,103004,NAD_1983_2011_StatePlane_California_II_FIPS_0402_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102642,EPSG,2176,,1
ESRI,103005,NAD_1983_2011_StatePlane_California_III_FIPS_0403_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102643,EPSG,2177,,1
ESRI,103006,NAD_1983_2011_StatePlane_California_IV_FIPS_0404_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102644,EPSG,2178,,1
ESRI,103007,NAD_1983_2011_StatePlane_California_V_FIPS_0405_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102645,EPSG,2182,,1
ESRI,103008,NAD_1983_2011_StatePlane_California_VI_FIPS_0406_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102646,EPSG,2180,,1
ESRI,103009,NAD_1983_2011_StatePlane_Colorado_North_FIPS_0501,,,EPSG,4400,EPSG,6318,ESRI,102253,EPSG,2184,,1
ESRI,103010,NAD_1983_2011_StatePlane_Colorado_Central_FIPS_0502,,,EPSG,4400,EPSG,6318,ESRI,102254,EPSG,2183,,1
ESRI,103011,NAD_1983_2011_StatePlane_Colorado_South_FIPS_0503,,,EPSG,4400,EPSG,6318,ESRI,102255,EPSG,2185,,1
ESRI,103012,NAD_1983_2011_StatePlane_Colorado_North_FIPS_0501_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102653,EPSG,2184,,1
ESRI,103013,NAD_1983_2011_StatePlane_Colorado_Central_FIPS_0502_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102654,EPSG,2183,,1
ESRI,103014,NAD_1983_2011_StatePlane_Colorado_South_FIPS_0503_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102655,EPSG,2185,,1
ESRI,103015,NAD_1983_2011_StatePlane_Connecticut_FIPS_0600,,,EPSG,4400,EPSG,6318,ESRI,102256,EPSG,1377,,1
ESRI,103016,NAD_1983_2011_StatePlane_Connecticut_FIPS_0600_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102656,EPSG,1377,,1
ESRI,103017,NAD_1983_2011_StatePlane_Delaware_FIPS_0700,,,EPSG,4400,EPSG,6318,ESRI,102257,EPSG,1378,,1
ESRI,103018,NAD_1983_2011_StatePlane_Delaware_FIPS_0700_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102657,EPSG,1378,,1
ESRI,103019,NAD_1983_2011_StatePlane_Florida_East_FIPS_0901,,,EPSG,4400,EPSG,6318,ESRI,102258,EPSG,2186,,1
ESRI,103020,NAD_1983_2011_StatePlane_Florida_West_FIPS_0902,,,EPSG,4400,EPSG,6318,ESRI,102259,EPSG,2188,,1
ESRI,103021,NAD_1983_2011_StatePlane_Florida_North_FIPS_0903,,,EPSG,4400,EPSG,6318,ESRI,102260,EPSG,2187,,1
ESRI,103022,NAD_1983_2011_StatePlane_Florida_East_FIPS_0901_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102658,EPSG,2186,,1
ESRI,103023,NAD_1983_2011_StatePlane_Florida_West_FIPS_0902_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102659,EPSG,2188,,1
ESRI,103024,NAD_1983_2011_StatePlane_Florida_North_FIPS_0903_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102660,EPSG,2187,,1
ESRI,103025,NAD_1983_2011_StatePlane_Georgia_East_FIPS_1001,,,EPSG,4400,EPSG,6318,ESRI,102266,EPSG,2189,,1
ESRI,103026,NAD_1983_2011_StatePlane_Georgia_West_FIPS_1002,,,EPSG,4400,EPSG,6318,ESRI,102267,EPSG,2190,,1
ESRI,103027,NAD_1983_2011_StatePlane_Georgia_East_FIPS_1001_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102666,EPSG,2189,,1
ESRI,103028,NAD_1983_2011_StatePlane_Georgia_West_FIPS_1002_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102667,EPSG,2190,,1
ESRI,103029,NAD_1983_2011_StatePlane_Idaho_East_FIPS_1101,,,EPSG,4400,EPSG,6318,ESRI,102268,EPSG,2192,,1
ESRI,103030,NAD_1983_2011_StatePlane_Idaho_Central_FIPS_1102,,,EPSG,4400,EPSG,6318,ESRI,102269,EPSG,2191,,1
ESRI,103031,NAD_1983_2011_StatePlane_Idaho_West_FIPS_1103,,,EPSG,4400,EPSG,6318,ESRI,102270,EPSG,2193,,1
ESRI,103032,NAD_1983_2011_StatePlane_Idaho_East_FIPS_1101_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102668,EPSG,2192,,1
ESRI,103033,NAD_1983_2011_StatePlane_Idaho_Central_FIPS_1102_Ft_US,,,ESRI,Foot_US,EPSG,6318,ESRI,102669,EPSG,2191,,1
